@relation <eda-dataset>-weka.filters.supervised.instance.SMOTE-C0-K5-P1000.0-S1-weka.filters.supervised.instance.SpreadSubsample-M2.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42

@attribute scl_mean numeric
@attribute scl_correlation numeric
@attribute scr_mean numeric
@attribute scr_std numeric
@attribute eda_slope numeric
@attribute eda_greater_v numeric
@attribute eda_difference numeric
@attribute eda_mean numeric
@attribute eda_variance numeric
@attribute eda_skewness numeric
@attribute eda_kurtosis numeric
@attribute class {0,1}

@data
0.079764,0.99999,0.002236,0.000112,-0,0,0,0.081811,0.000001,-0.05482,-0.05482,0
0.38043,0.99497,0.008342,0.001145,-0.001545,0,-0.00128,0.38777,0.00001,-1.5039,-1.5039,0
0.317665,0.999673,0.004731,0.001528,0.003998,1,0.002175,0.322495,0.000004,1.394824,1.394219,1
0.15675,1,0.002875,0.000272,0.000883,2,0.00128,0.15971,0.000002,1.5785,1.5785,0
0.14084,-1,0.001896,0.00112,-0.001024,2,-0.00128,0.14295,0.000003,1.5828,1.5828,0
0.15752,-0.97304,0.002189,0.001093,0.002219,2,0.00129,0.16014,0.000001,-0.66232,-0.66232,0
0.14768,0.99661,0.002816,0.000857,-0.001765,1,-0.00256,0.15117,0.000003,0.69714,0.69714,0
0.32662,0.99119,0.005948,0.00065,0.002224,1,0.00129,0.33097,0.000005,-1.3382,-1.3382,0
0.32192,-0.99951,0.005472,0.00199,0.001024,1,0.00256,0.3267,0.000008,1.4676,1.4676,1
0.123788,0,0.002338,0.000693,-0.001911,0,-0.00128,0.128338,0.000001,0.244262,0.14536,1
0.14447,1,0.003067,0.000505,0.001536,1,0.00128,0.14733,0,0,0,0
0.321691,-0.999248,0.005062,0.001806,0.00542,1,-0.000616,0.32585,0.00001,0.19225,0.19225,1
0.11728,0.99591,0.001556,0.000377,0.000512,1,0,0.11919,0,0,0,0
0.10722,-0.98995,0.002414,0.00089,-0.001024,1,0,0.10937,0.000001,0.12069,0.12069,0
0.095698,0.7746,0.002302,0.000742,0.00205,1,0.001281,0.097939,0,0.33806,0.33806,0
0.317888,-1,0.005591,0.000734,-0.00064,1,-0.001226,0.323924,0.000004,1.782665,1.694186,1
0.32953,-0.98724,0.003265,0.000418,-0.001518,0,-0.00129,0.33364,0.000002,0.23238,0.23238,0
0.12363,-0.99705,0.002825,0.0013,-0.004529,0,-0.00385,0.12635,0.000002,0.92007,0.92007,0
0.11673,0.99705,0.002568,0.000353,-0,0,0,0.11887,0.000001,1.3767,1.3767,0
0.13593,-0.99438,0.002616,0.000838,0.000512,2,0,0.13847,0.000001,-0.16082,-0.16082,0
0.39142,0.98724,0.006025,0.000503,0.001518,1,0.00129,0.39823,0.000001,0.30327,0.30327,0
0.13973,-0.95182,0.002545,0.000088,0,0,0,0.14226,0.000001,0.92513,0.92513,0
0.36312,0.99315,0.00488,0.000489,-0.001506,0,-0.00128,0.36823,0.000001,0.28301,0.28301,0
0.12532,0.7746,0.004442,0.001764,-0.005124,1,-0.00384,0.12912,0.000005,1.1611,1.1611,0
0.289025,0.997545,0.00187,0.000345,-0.001,0,-0.000587,0.218595,0.000001,1.206054,1.205857,1
0.15782,-0.99705,0.002511,0.00035,0.001506,1,0.00128,0.1611,0.000002,0.51507,0.51507,0
0.110471,0.993436,0.002407,0.000687,-0.000229,0,-0.000795,0.109578,0.000001,0.344482,0.360643,1
0.12793,-0.95182,0.002905,0.000798,0.001324,1,0,0.13009,0.000001,-0.007312,-0.007312,1
0.10391,-0.98978,0.002067,0.00037,-0.000516,1,0,0.10595,0.000001,0.37324,0.37324,0
0.11315,-0.99438,0.001676,0.000746,0.001024,1,0,0.11503,0.000001,0.41569,0.41569,0
0.39152,1,0.007288,0.00101,-0.001518,1,-0.00129,0.39855,0.000002,-0.74511,-0.74511,0
0.319396,0.999452,0.006369,0.000977,0.001536,1,0.00128,0.324704,0.000004,-0.066989,-0.023341,1
0.13812,0.99916,0.003439,0.001326,-0.001882,1,-0.00128,0.14141,0.000001,0.12069,0.12069,0
0.316243,0.999526,0.007306,0.002018,0.002046,1,0.00128,0.32254,0.000004,2.0083,2.0083,1
0.15041,0.97855,0.00225,0.001654,0.00331,1,0.00384,0.15405,0.000006,-0.12718,-0.12718,0
0.26238,1,0.005641,0.002899,-0.00666,1,-0.00512,0.26798,0.000004,1.1418,1.1418,0
0.12783,0.94388,0.001354,0.000398,-0.001548,0,-0.00129,0.12934,0.000001,1.2673,1.2673,0
0.11611,0.98271,0.00157,0.000488,0.001536,1,0.00128,0.11802,0.000001,-0.075024,-0.075024,0
0.12828,0.97304,0.002159,0.000616,0.001545,1,0.00128,0.12998,0.000002,0.88657,0.88657,0
0.078811,-0.99726,0.001651,0.000546,-0.001537,0,-0.001281,0.08085,0.000001,-0.13954,-0.13954,0
0.3063,1,0.006137,0.000788,0.000512,1,0,0.31261,0.000001,0.65727,0.65727,0
0.15454,0.99655,0.004244,0.002845,0.008845,1,0.00513,0.15811,0.000003,0.93213,0.93213,0
0.315814,0.999707,0.006303,0.001631,-0.001555,1,-0.000282,0.321991,0.000009,-0.40122,-0.410146,1
0.15175,-0.98561,0.002507,0.000933,0.003012,1,0.00256,0.15416,0.000001,1.6799,1.6799,0
0.118855,0.991344,0.001086,0.000222,-0,0,0,0.125786,0.000001,1.286996,1.300672,1
0.12635,-1,0.001847,0.000872,-0.000004,2,0.00128,0.12827,0.000001,0.6232,0.6232,0
0.14177,-1,0.005573,0.001971,0.00206,2,0.00129,0.14637,0.000003,0.89335,0.89335,0
0.16197,0.999668,0.00267,0.000893,0.003187,2,0.002564,0.18748,0.000001,0.49292,0.636279,1
0.316709,0.999321,0.004508,0.000244,-0.000163,1,-0.000998,0.322172,0.000004,1.419318,1.496978,1
0.30606,0.99438,0.005677,0.00082,0.001536,1,0.00128,0.31176,0.000003,1.5814,1.5814,0
0.15578,0.92848,0.002334,0.000424,-0,1,0,0.158,0.000002,1.6771,1.6771,0
0.42519,0.99705,0.004634,0.000241,0.001138,2,0.00129,0.43005,0.000002,1.5768,1.5768,0
0.31992,0.99591,0.005796,0.00204,-0.006144,1,-0.00384,0.3251,0.000003,0.656,0.656,0
0.1365,0,0.001957,0.000162,-0,0,0,0.13853,0.000002,1.6241,1.6241,0
0.321572,-1,0.003955,0.000827,0.001754,1.919293,0.000109,0.325951,0.00001,0.011192,0.03554,1
0.12574,1,0.002386,0.00023,0,0,0,0.12763,0,-0.33806,-0.33806,0
0.31904,0,0.003622,0.000703,-0.001911,0.693232,-0.000961,0.323649,0.000004,1.933379,1.936708,1
0.32783,0.99655,0.002123,0.000621,0.002207,1,0.00128,0.33001,0.000001,-1.2666,-1.2666,0
0.12625,1,0.001322,0.000828,-0.001028,1,0,0.12795,0.000002,0.86104,0.86104,1
0.12461,1,0.002383,0.000822,-0.002048,1,-0.00128,0.12731,0.000002,1.1493,1.1493,0
0.21613,0.99997,0.009257,0.000292,0.003072,2,0.00256,0.22549,0.000001,0.65727,0.65727,0
0.10588,-0.98978,0.002188,0.000821,-0.001536,1,-0.00128,0.10809,0.000001,-0.6261,-0.6261,0
0.099581,1,0.002279,0.000662,0.002047,2,0.00256,0.102,0.000001,0.13072,0.13072,0
0.16442,0.993,0.003397,0.002346,-0.005743,1,-0.00256,0.16707,0.000003,1.7082,1.7082,0
0.15153,0.99553,0.002567,0.001748,0.001986,2,0,0.15416,0.000005,1.1314,1.1314,0
0.1175,0.99705,0.001729,0.000798,-0.001024,1,-0.00128,0.11919,0.000001,-0,-0,0
0.320244,0.974761,0.005723,0.000837,-0.000798,0,-0.00056,0.325067,0.000001,-0.855825,-0.817299,1
0.10915,0.89443,0.001364,0.000416,0.001536,1,0.00128,0.11097,0,-0.33806,-0.33806,0
0.290689,0.990977,0.005508,0.000853,-0.000249,0,-0.001123,0.266249,0.000001,-0.863736,-1.075259,1
0.40742,0.9952,0.005014,0.003587,-0.004897,2,-0.00128,0.41361,0.000009,-2.1125,-2.1125,0
0.13504,-0.99655,0.002984,0.000639,-0.000221,1,-0.00128,0.13714,0.000001,-0.008538,-0.008538,0
0.12078,0,0.002184,0.000517,-0.000097,1,0,0.129996,0.000001,-0.197686,-0.222226,1
0.136216,0.99976,0.003063,0.000537,-0.000553,1,0,0.098493,0.000002,1.474177,1.422549,1
0.16505,0.99705,0.001221,0.000596,-0.000376,1,0,0.16761,0.000003,1.1321,1.1321,0
0.151705,0.996045,0.003071,0.001828,-0.001631,0.246261,-0.0014,0.15423,0.000003,2.004231,1.937718,1
0.117559,0.98978,0.001146,0.000458,-0.000016,0,-0.000783,0.121858,0.000001,1.284754,1.26828,1
0.116344,0.990297,0.002366,0.000652,-0.001917,0,-0.00128,0.11844,0.000001,1.2666,1.2666,1
0.16438,0.99357,0.002422,0.000863,0.000662,2,0,0.16739,0.000002,0.71409,0.71409,0
0.11711,-1,0.00104,0.000531,-0.001536,0,-0.00128,0.11855,0.000001,-0,-0,0
0.33384,0.99894,0.006353,0.001949,-0.003978,2,0,0.3393,0.000009,1.3831,1.3831,0
0.23132,0.99897,0.005631,0.000883,0.00256,1,0.00128,0.23702,0.000002,-0,-0,0
0.12501,0.99295,0.001611,0.000804,-0.002428,1,-0.00256,0.12677,0.000001,0.075024,0.075024,0
0.1432,-0.92848,0.002916,0.000158,0,0,0,0.14579,0.000001,0.14826,0.14826,0
0.37237,-0.99705,0.003545,0.000751,-0.000756,1,0,0.37752,0.000007,1.4372,1.4372,0
0.319202,0.999867,0.003331,0.000928,0.000346,1,0,0.323426,0.000004,-2.086145,-2.038035,1
0.153693,0.999565,0.002724,0.00098,-0.003518,0,-0.001378,0.160233,0.000002,0.085893,-0.054358,1
0.151141,1,0.002321,0.001185,-0.003508,0,-0.00256,0.153186,0.000001,0.00254,0.056571,1
0.318511,-0.999616,0.004988,0.000303,-0.001341,1,-0.00128,0.323913,0.000001,-0.66958,-0.588168,1
0.14563,-0.75048,0.001121,0.000274,-0.000883,1,-0.00128,0.14712,0.000001,0.22827,0.22827,0
0.15239,-0.99708,0.004137,0.000908,0.00244,1,0.00257,0.15683,0.000002,0.93449,0.93449,0
0.18081,1,0.004019,0.001041,0.001536,1,0.00128,0.18513,0.000002,-0,-0,0
0.13418,-0.99893,0.001824,0.000382,-0.001536,0,-0.00128,0.13612,0.000001,-0.14826,-0.14826,0
0.11345,0.98995,0.001579,0.001632,0.004608,1,0.00384,0.11514,0.000002,1.158,1.158,0
0.11171,-0.99228,0.002897,0.000932,0.003072,1,0.00256,0.11482,0.000003,2.042,2.042,0
0.170352,0.986295,0.002842,0.000823,0.002643,2,0.00256,0.298499,0.000002,-0.102813,-0.068741,1
0.1544,-0.99705,0.001922,0.001032,0.003012,2,0.00256,0.15704,0.000002,0.45513,0.45513,0
0.10983,0.99705,0.002935,0.000663,-0.001028,2,0,0.11289,0.000001,-0.064475,-0.064475,0
0.279678,0.998469,0.007462,0.000867,0.000233,1,0.00012,0.154039,0.000003,-1.091354,-1.053473,1
0.12791,0.99655,0.001202,0.000982,0.002886,1,0.00129,0.12923,0.000001,0.21982,0.21982,0
0.106815,0.999454,0.003,0.001539,-0.00004,1,0.001256,0.142027,0.000003,1.778023,1.779357,1
0.11352,0.98271,0.001548,0.000509,0.000512,1,0,0.11471,0.000001,0.92952,0.92952,0
0.13828,-0.99705,0.002935,0.000359,-0.001506,0,-0.00128,0.14109,0.000001,1.0024,1.0024,0
0.319153,-0.998441,0.004207,0.001354,-0.000562,1,0.000152,0.325431,0.000005,0.349502,0.269598,1
0.12915,-0.85749,0.002551,0.00054,0.001506,1,0.00128,0.1318,0.000001,-0.05482,-0.05482,0
0.09453,0.99958,0.002248,0.000323,0.001026,2,0.001282,0.096764,0,0,0,0
0.151693,0.996735,0.002899,0.002014,0.004141,1,0.00128,0.154053,0.000003,1.846911,1.916867,1
0.319499,0.999312,0.005769,0.000742,0.001536,1,0.00128,0.324462,0.000008,-0.111868,-0.111271,1
0.1215,0.91287,0.001211,0.000375,0.001548,1,0.00129,0.12331,0.000001,-0.42261,-0.42261,0
0.317493,0.998647,0.00674,0.000647,0.003234,1,0.001478,0.324602,0.000004,2.010816,2.010084,1
0.321288,-0.999997,0.004884,0.001326,-0.000023,1,-0.001128,0.324179,0.000002,0.639192,0.336683,1
0.124326,0.959655,0.00207,0.00116,-0.003609,0,-0.003305,0.121629,0.000001,0.92981,0.928729,1
0.086747,0.99989,0.004062,0.001131,0.001025,2,0,0.089715,0.000002,0.6495,0.6495,0
0.13638,0.85749,0.00154,0.000378,-0.001129,1,-0.00128,0.13853,0.000002,1.6241,1.6241,0
0.12057,-0.99119,0.002453,0.00004,-0,0,0,0.12283,0,-1.7889,-1.7889,0
0.11632,0.98978,0.002791,0.00017,0,0,0,0.11855,0.000001,0.92952,0.92952,1
0.36674,0.99407,0.004408,0.00373,0.005656,1,0.00641,0.37122,0.000012,0.27933,0.27933,0
0.10841,0.94868,0.001089,0.000518,0,1,0,0.10969,0.000001,0.63991,0.63991,0
0.124179,0,0.002194,0.000428,0.001704,1,0,0.128892,0.000001,0.004629,0.004609,1
0.11637,0.98978,0.001858,0.00056,-0.001536,0,-0.00128,0.11844,0.000001,1.2666,1.2666,1
0.13983,0.99864,0.002023,0.001398,0.004608,1,0.00384,0.1422,0.000002,1,1,0
0.31903,-0.91287,0.004524,0.000872,-0.001024,1,0,0.32403,0.000005,1.3448,1.3448,1
0.126354,0.955025,0.001713,0.001739,-0.004091,0,-0.003203,0.127957,0.000001,0.898917,0.938282,1
0.10745,0.99846,0.003299,0.000856,-0.003072,0,-0.00256,0.11011,0.000001,1.2828,1.2828,0
0.10409,1,0.00225,0.001188,-0,1,0,0.10712,0.000002,0.44119,0.44119,0
0.319144,-0.996794,0.004723,0.001226,-0.001835,1,-0.00128,0.323943,0.000001,-0.827682,-0.75711,1
0.32599,-0.99876,0.006495,0.000458,-0.001138,1,-0.00129,0.33257,0.000001,0.6324,0.6324,0
0.281434,-0.79232,0.003736,0.000446,-0.000264,1,0,0.132702,0.000001,-0.382213,-0.280171,1
0.12547,0.99655,0.002455,0.000584,-0.000662,1,0,0.12795,0.000001,1.0282,1.0282,0
0.320733,-0.990732,0.005216,0.001811,-0.000557,1,0.000245,0.325661,0.000005,1.43639,1.353879,1
0.1276,-0.94868,0.001175,0.000654,0.002064,1,0.00129,0.1287,0.000001,1.2606,1.2606,0
0.321067,-0.962238,0.004504,0.001144,0.000891,1,-0.000574,0.325982,0.000001,-1.065483,-0.966985,1
0.15074,-0.99655,0.002354,0.000684,0.002207,1,0.00128,0.1532,0,-0.33806,-0.33806,0
0.15743,-0.99705,0.003277,0.000725,-0.001882,0,-0.00128,0.16014,0.000001,0,0,0
0.3174,0.957572,0.005942,0.001146,-0.003063,0,-0.001345,0.324419,0.000001,-0.642556,-0.63771,1
0.321014,-0.814892,0.004755,0.000924,0.002774,1,0.002309,0.326261,0.000001,-1.442754,-1.568028,1
0.10021,0.99846,0.002665,0.000389,0.000512,1,0,0.10232,0.000001,-0.05482,-0.05482,0
0.098221,0.99885,0.002201,0.000669,-0.001538,0,-0.001282,0.10072,0.000001,1.6912,1.6912,0
0.13871,0.99705,0.001059,0.0006,0.001129,1,0.00128,0.14055,0.000002,0.70711,0.70711,0
0.13986,-0.98561,0.002023,0.000353,-0.000376,1,0,0.14162,0,-0,-0,0
0.092571,0.998129,0.002195,0.001569,-0.005147,0,-0.002927,0.109776,0.000001,0.926566,0.916903,1
0.11648,-1,0.001777,0.001699,0.004608,1,0.00256,0.1185,0.000003,0.44479,0.44479,0
0.13603,-0.75048,0.002159,0.000371,0.001545,1,0.00128,0.13778,0,-0,-0,0
0.11481,-0.98271,0.001841,0.000676,0.001024,1,0.00128,0.1161,0.000001,0.63991,0.63991,0
0.15713,0.99989,0.003248,0.000643,0.000512,1,0,0.16111,0.000002,0.51461,0.51461,0
0.11959,-0.91287,0.001868,0.000478,0.000516,1,0,0.12144,0,-1.1547,-1.1547,0
0.139144,0.990682,0.002561,0.000707,0.001255,1,0.000582,0.142474,0.000001,0.37468,0.380513,1
0.099104,-0.99994,0.004911,0.000435,-0.000512,1,-0.00128,0.10317,0.000001,1.1223,1.1223,0
0.31747,0.999443,0.006362,0.000595,0.001704,1,0.00631,0.322984,0.000003,2.029546,2.183717,1
0.33916,-0.97304,0.013184,0.003902,0.011709,2,0.01025,0.34677,0.000026,0.99041,0.99041,0
0.1147,0.99705,0.002525,0.000595,0.002048,1,0.00128,0.11716,0.000002,1.3913,1.3913,0
0.14183,0.99936,0.001328,0.000392,0.000512,1,0,0.14487,0.000002,-0.16193,-0.16193,0
0.3331,0.99705,0.005467,0.001038,0.000753,1,0.00128,0.33791,0.000002,0.51461,0.51461,0
0.13428,-1,0.002664,0.000919,0.00256,1,0.00128,0.13665,0.000001,-0.12069,-0.12069,0
0.318265,0.999078,0.005923,0.001643,0.007101,2,0.000891,0.324183,0.000003,1.431872,1.437015,1
0.12306,-1,0.002693,0.00068,0,0,0,0.12539,0.000001,1.2873,1.2873,0
0.10079,0.99978,0.003367,0.000456,0.001536,1,0.00128,0.10413,0,1.1547,1.1547,0
0.104489,1,0.000917,0.000578,-0.000732,0,-0.000354,0.10584,0.000001,0.6324,0.6324,1
0.15751,-0.92848,0.00288,0.000866,0.000662,2,0,0.16014,0.000001,0,0,0
0.12824,-0.99705,0.002054,0.0003,-0.000376,1,0,0.1303,0.000001,0.3818,0.3818,0
0.120005,0,0.002288,0.000569,-0.000502,1,0.001179,0.128541,0.000001,0.003096,0.007601,1
0.10381,1,0.002281,0.000551,-0.001548,0,-0.00129,0.10584,0,-0.33806,-0.33806,0
0.143,-0.89443,0.002991,0.000101,0,0,0,0.14701,0.000005,1.3085,1.3085,0
0.16335,0.99705,0.002315,0.001062,-0.002259,1,-0.00128,0.16611,0.000003,-0.37677,-0.37677,0
0.12656,0.98978,0.000621,0.000539,-0.001536,0,-0.00128,0.12843,0.000002,0.7734,0.7734,0
0.13385,0.7746,0.003896,0.001413,0.002048,2,0.00128,0.13644,0.000003,0.44479,0.44479,0
0.10249,-0.92338,0.001893,0.000183,-0.001024,1,-0.00128,0.10402,0.000001,0.67752,0.67752,0
0.12848,-0.99655,0.001581,0.000694,-0.002207,0,-0.00128,0.1303,0.000001,0.3818,0.3818,0
0.11679,0.99908,0.00173,0.000573,0,1,0,0.11908,0.000001,1.2905,1.2905,0
0.14061,-0.99655,0.001914,0.00048,0.001545,1,0.00128,0.14247,0.000001,0.67752,0.67752,0
0.11076,0.99591,0.003307,0.00072,0.003084,2,0.00257,0.11375,0.000001,0.4088,0.4088,0
0.15299,0.99281,0.002956,0.000623,0.002635,2,0.00256,0.15565,0.000002,-1.1394,-1.1394,0
0.11402,1,0.002828,0.000866,-0.000512,1,0,0.11684,0.000001,0.35858,0.35858,0
0.318344,0.998894,0.003772,0.001256,0.00282,1,0.000027,0.322135,0.000004,1.081147,1.108088,1
0.31829,0.99906,0.003747,0.000731,-0.001028,1,0,0.32232,0.000003,1.226,1.226,1
0.11059,1,0.002822,0.000881,0.003084,1,0.00257,0.1131,0.000001,1.2646,1.2646,0
0.11838,0,0.002275,0.000877,-0.002922,0.806225,-0.001264,0.12047,0.000001,0.008254,0.008254,1
0.11998,0.99726,0.001686,0.001416,-0.003088,1,-0.00129,0.12235,0.000002,-1.1344,-1.1344,0
0.1511,1,0.002989,0.00093,0.001506,1,0.00128,0.15309,0.000001,0.3849,0.3849,1
0.15037,0.99655,0.002196,0.000661,-0.001545,0,-0.00128,0.15394,0.000006,-0.011449,-0.011449,0
0.11841,0.98978,0.003051,0.000465,0.001548,1,0.00129,0.12144,0,-1.1547,-1.1547,0
0.318833,0.999292,0.005972,0.001262,0.002341,1,0.002854,0.324721,0.000003,-0.067702,-0.070837,1
0.14505,0.99655,0.001663,0.000562,0.002207,1,0.00128,0.14722,0.000001,0.94144,0.94144,0
0.321246,-0.998666,0.005596,0.002062,-0.001191,1,0.001638,0.324674,0.000006,1.429588,1.408757,1
0.16707,1,0.003243,0.001135,0,1,0,0.17093,0.000002,0.56336,0.56336,0
0.13198,0.99924,0.003019,0.001222,0.00462,1,0.00385,0.13495,0.000002,-0.70456,-0.70456,0
0.1254,0,0.001069,0.000602,0.001536,1,0.00128,0.12688,0.000001,0.92513,0.92513,0
0.14062,-0.98561,0.003204,0.001086,-0.001506,1,-0.00128,0.1429,0.000002,0.005931,0.005931,0
0.35634,-0.99664,0.004896,0.000291,0,0,0,0.36204,0.000001,0.8596,0.8596,0
0.26113,0.94388,0.003236,0.000798,0.001536,1,0.00128,0.26445,0.000003,1.3794,1.3794,0
0.097777,-0.99438,0.001922,0.000974,0.002564,1,0.001282,0.099968,0.000001,0.91724,0.91724,0
0.318378,0.999645,0.006792,0.001282,-0.003587,1,-0.003502,0.324308,0.000003,1.1386,1.128283,1
0.29817,0.99987,0.003971,0.001963,0.003596,2,0.00129,0.30118,0.000008,1.2675,1.2675,0
0.13726,-0.79212,0.001717,0.000345,0.001129,2,0.00128,0.13927,0.000001,-0.12069,-0.12069,0
0.12545,0.98978,0.002352,0.00037,0.000512,1,0,0.12784,0,-1.1547,-1.1547,0
0.13922,0,0.001741,0.000877,0.00309,2,0.00256,0.14151,0.000002,0.93504,0.93504,0
0.38889,0.99254,0.007447,0.000988,-0.000753,1,-0.00128,0.39674,0.000002,0.70456,0.70456,0
0.12464,-0.99655,0.002211,0.001236,0.003985,2,0.00385,0.12688,0.000001,0.92513,0.92513,0
0.202883,0.998403,0.003435,0.003028,-0.002225,1,-0.001774,0.266976,0.000004,-1.143573,-1.205287,1
0.208033,-0.967262,0.003047,0.001269,0.002881,2,0.00266,0.133757,0.000002,1.230733,1.294497,1
0.135321,1,0.002671,0.000888,0.002416,1,0.00128,0.14932,0.000001,0.700214,0.692001,1
0.11678,0.99705,0.002771,0.000968,-0.000508,1,-0.00128,0.11887,0.000001,1.3767,1.3767,0
0.140406,0.991274,0.002654,0.000387,-0.001078,0,-0.000373,0.242359,0.000004,1.284287,1.292513,1
0.14262,0.91915,0.002022,0.001816,0.006191,1,0.00513,0.14408,0.000003,2.1369,2.1369,0
0.27115,1,0.003512,0.000749,0.002048,1,0.00128,0.27524,0.000001,0.30824,0.30824,0
0.321579,-0.998999,0.006236,0.001623,0.004601,1.614357,0.00128,0.325766,0.00001,0.216079,0.250558,1
0.15879,0.93076,0.002593,0.00061,0.003012,2,0.00256,0.16259,0.000005,1.1232,1.1232,0
0.116228,0.98978,0.002442,0.00043,-0.000203,1,0,0.11844,0,0.33806,0.33806,1
0.321561,-1,0.004037,0.000905,0.000488,1.454574,0.000256,0.326045,0.000009,0.004771,0.01366,1
0.260062,-0.977445,0.003174,0.001448,-0.002488,0,-0.001853,0.317312,0.000001,2.254482,2.104827,1
0.321443,-1,0.005702,0.002161,0.001227,1.540269,0.00128,0.325948,0.00001,0.111493,0.107824,1
0.1505,0.95182,0.003294,0.000152,-0,0,0,0.15352,0.000001,1.2873,1.2873,0
0.135853,0.999136,0.002332,0.000709,-0.000443,1,0.000328,0.147114,0.000001,0.34798,0.363071,1
0.1443,-0.98978,0.003492,0.000483,0.000512,1,0,0.14797,0.000003,1.3344,1.3344,0
0.11662,0.99864,0.003828,0.000106,0,0,0,0.1201,0,-1.1547,-1.1547,0
0.1241,1,0.004109,0.00015,-0,0,0,0.12763,0.000002,-0.20234,-0.20234,0
0.1637,0.99119,0.00398,0.001235,-0.003102,1,-0.00257,0.16707,0.000002,1.3965,1.3965,0
0.153216,0.99962,0.002866,0.001825,-0.001045,1,-0.002545,0.154094,0.000003,0.422855,0.41739,1
0.13933,-0.89009,0.003777,0.001272,0.002385,2,0.00128,0.164164,0.000003,1.253597,1.228618,1
0.11747,0.98271,0.001059,0.000052,0.001024,2,0.00128,0.1193,0.000002,1.2829,1.2829,0
0.12065,0.947649,0.001828,0.000952,-0.004146,0,-0.00115,0.121052,0.000001,0.941385,0.939379,1
0.14417,0.99228,0.002563,0.000214,-0.001024,1,-0.00128,0.1469,0.000001,0.3818,0.3818,0
0.13949,-0.99944,0.002145,0.000631,-0,1,0,0.1413,0.000002,0.11876,0.11876,0
0.34394,0.99632,0.004519,0.001139,0.006024,2,0.00512,0.34816,0.000002,0.51461,0.51461,0
0.144312,1,0.002479,0.000989,0.001038,1,-0.000318,0.136862,0.000001,0.512957,0.598395,1
0.11999,0,0.003282,0.001463,-0.003752,1,-0.00256,0.124,0.000002,0.51507,0.51507,0
0.243005,1,0.002031,0.00155,0.001436,1.302111,0,0.235143,0.000003,-1.386179,-1.386973,1
0.318733,0.99951,0.006116,0.000764,0.001712,1,0.00128,0.32414,0.000009,-0.003705,-0.003705,1
0.122095,1,0.002293,0.000915,0.001507,1,0.00128,0.149875,0.000001,0.361515,0.374719,1
0.11371,-0.98995,0.001572,0.000795,-0.002048,1,-0.00128,0.11492,0.000001,0.3818,0.3818,0
0.24554,-0.89443,0.005514,0.001296,0.004096,1,0.00256,0.25164,0.000003,1.1205,1.1205,0
0.32247,0.99726,0.004321,0.00103,-0.002048,1,-0.00128,0.32723,0.000003,1.31,1.31,0
0.171943,0.997239,0.001395,0.000178,0,0,0,0.284434,0.000006,-0.281221,-0.279491,1
0.3136,0.98978,0.006928,0.001296,0.004112,1,0.00257,0.32115,0.000005,1.4049,1.4049,0
0.319301,0.999919,0.005585,0.000293,0.000543,1,0.000682,0.324889,0.000001,-0.396437,-0.406555,1
0.098733,0.99228,0.002289,0.000357,-0.001538,0,-0.001282,0.10104,0.000001,1.0228,1.0228,0
0.14214,0.99864,0.003293,0.000718,0,1,0,0.14551,0.000001,-1.2606,-1.2606,0
0.12637,1,0.001342,0.001543,0.004608,1,0.00384,0.128,0.000001,0.94144,0.94144,0
0.111327,0.957417,0.002073,0.001498,-0.003815,0,-0.003344,0.095762,0.000001,0.896105,0.895953,1
0.14294,1,0.003322,0.000541,0,0,0,0.14648,0.000005,-0.42756,-0.42756,0
0.11545,0.99864,0.002756,0.000482,0.000512,1,0,0.1178,0.000001,0.075024,0.075024,0
0.147836,0.987486,0.002421,0.000878,0.001864,1,0.002327,0.15214,0.000001,0.927348,0.919161,1
0.318295,-1,0.005484,0.00125,0.002033,1,0.00128,0.32382,0.000002,-0.45447,-0.45447,1
0.16178,-0.97304,0.003536,0.000289,0,0,0,0.16494,0.000002,-0.75212,-0.75212,0
0.12441,0.97619,0.001277,0.000254,-0,0,0,0.12645,0.000001,0.3818,0.3818,0
0.1401,-0.99228,0.001337,0.001401,-0.004096,1,-0.00384,0.14177,0.000002,0.70011,0.70011,0
0.22561,1,0.004153,0.000792,-0.002048,0,-0.00128,0.22986,0,0.33806,0.33806,0
0.1178,0.89443,0.00292,0.00103,0.00256,1,0.00128,0.12138,0.000002,0.52237,0.52237,0
0.318314,-1,0.005244,0.000973,-0.001345,1,-0.000364,0.32382,0.000002,-0.45447,-0.45447,1
0.16038,0.99705,0.00261,0.00043,0.001506,1,0.00128,0.16334,0,-0,-0,0
0.10783,-1,0.002249,0.000748,-0.002048,1,-0.00128,0.10969,0.000001,0.63991,0.63991,0
0.10169,-0.99655,0.003364,0.000295,-0,0,0,0.10466,0,-0.70711,-0.70711,0
0.198061,0.983611,0.004483,0.000255,-0.000318,0,-0.000996,0.15528,0.000001,-0.405629,-0.416782,1
0.161188,0.988781,0.002022,0.000594,0.00044,1,0,0.156086,0.000001,1.335657,1.320336,1
0.13339,0.862878,0.002081,0.000905,-0.003676,0,-0.002006,0.1448,0.000001,0.122718,0.085763,1
0.13292,-0.85749,0.002658,0.001254,-0.001132,1,0,0.13532,0.000003,1.1485,1.1485,0
0.16211,0.91915,0.003493,0.000841,-0.002428,1,-0.00256,0.16505,0.000002,0.85964,0.85964,0
